Letter,Drug Name,Price,Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
B,BITERAL 500 MG 3 VAJINAL TABLET,"129,71",Yes,No,ornidazol -vajinal,G01AF06,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525105790,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BITERAL 500 MG FILM KAPLI 10 TABLET,"237,78",Yes,No,ornidazol,P01AB03,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525094681,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BITERAL 500 MG/ 3 ML IV INFUZYON ICIN COZELTI ICEREN 1 AMPUL,"71,21",Yes,No,ornidazol,P01AB03,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525754653,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BITIRON 50 MCG/12.5 MCG TABLET,"128,38",Yes,No,levotiroksin + liyotronine,H03AA03,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514016908,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BIVOXA %0,5 OFTALMIK COZELTI 5 ML","94,76",Yes,No,moksifloksasin -oftalmik,S01AX22,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199616965,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEN 262 MG 30 CIGNEME TABLETI,"271,89",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇSA İLAÇ SAN. VE TİC. A.Ş.,8699819081540,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEPTOL 262 MG 30 CIGNEME TABLETI,"247,07",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇTAŞ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699599080344,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEPTOL 262 MG CIGNEME TABLETI (30 TABLET),"247,07",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇTAŞ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8683295540011,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEPTOL 525 MG /30 ML ORAL SUSPANSIYON(240 ML),"218,09",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇTAŞ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8683295540028,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEPTOL 525 MG /30 ML ORAL SUSPANSIYON(480 ML),"424,03",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇTAŞ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8683295540035,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BIZMOPEPTOL MAX 1050 MG/30 ML ORAL SUSPANSIYON,"364,05",Yes,No,bizmut,A02BX05,Beyaz Reçete ile satılır.,DİNÇTAŞ İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8683295540042,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLAPAS 100 MG SERT KAPSUL (100 ADET),"8.416,07",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLEMISIN 15 MG LIYOFILIZE TOZ ICEREN FLAKON,"1.152,78",Yes,No,bleomicin,L01DC01,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828790280,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLEOCIN-S 15 MG 1 FLAKON,"794,37",Yes,Yes,bleomicin,L01DC01,Beyaz Reçete ile satılır.,ONKO İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699650791257,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLEOMITU 15 MG ENJEKSIYONLUK/INFUZYONLUK COZELTI HAZIRLAMAK ICIN TOZ,"833,24",Yes,No,bleomicin,L01DC01,Beyaz Reçete ile satılır.,KOÇSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699715791345,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BLINCYTO 38,5 MCG INFUZYONLUK COZELTI ICIN KONSANTRE TOZ VE COZELTI ( 1 FLAKON; 1 IV STABILIZATOR COZELTI FLAKONU)","59.067,89",Yes,No,blinatumomab,L01XC19,Beyaz Reçete ile satılır.,AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,8699862270021,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLISSEL 50 MIKROGRAM/G VAJINAL JEL,"419,49",Yes,No,estriol -topikal,G03CA04,Beyaz Reçete ile satılır.,ITF İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699324340026,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLOXER 5 MG 28 TABLET,"92,16",Yes,No,nebivolol hcl,C07AB12,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525010100,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLUMET 100 MG/10 ML IV ENJEKSIYON ICIN COZELTI ICEREN 1 AMPUL,"983,56",Yes,No,metilen mavisi,V04CG05,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8680184750056,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BLUMET 50 MG/5 ML IV ENJEKSIYON ICIN COZELTI ICEREN 1 AMPUL,"523,82",Yes,No,metilen mavisi,V04CG05,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8680184750063,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONDREX 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"2.475,50",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,HTA İLAÇ ARAŞTIRMA GELİŞTİRME SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8681639760019,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONDRONAT 50 MG FILM KAPLI TABLET (28 FILM TABLET),"2.779,95",Yes,No,ibandronik asit,M05BA06,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543091815,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONDRONAT 6MG/6ML IV INFUZYONLUK KONSANTRE COZELTI (1 ADET),"3.038,60",Yes,No,ibandronik asit,M05BA06,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543760032,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEDRO 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,"1.818,56",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844760809,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEPLUS 150 MG 3 EFERVESAN TABLET,"1.176,84",Yes,No,risedronate sodium,M05BA07,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881024160,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEPLUS 75 MG 6 EFERVESAN TABLET,"1.176,84",Yes,No,risedronate sodium,M05BA07,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881024177,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEPLUS D3 150 MG/2800 IU 3 EFERVESAN TABLET,"1.684,17",Yes,No,risedronat + vitamin d3,M05BB04,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881024184,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEPLUS D3 75 MG/2800 IU 6 EFERVESAN TABLET,"1.684,17",Yes,No,risedronat + vitamin d3,M05BB04,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881024191,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONEX D 4 TABLET,"167,57",Yes,No,alendronat sodyum + vitamin d,M05BB03,Beyaz Reçete ile satılır.,DİNÇSA İLAÇ SAN. VE TİC. A.Ş.,8699819010106,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONMORE 3 MG/3 ML ENJEKSIYON ICIN KONSANTRE COZELTI ICEREN KULLANIMA HAZIR SIRINGA,"872,51",Yes,No,ibandronik asit,M05BA06,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828950066,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONVIVA 150 MG FILM KAPLI TABLET 3 ADET,"1.020,77",Yes,No,ibandronik asit,M05BA06,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543091808,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONVIVA 3MG/3ML ENJEKSIYONLUK COZELTI (1 ADET),"949,34",Yes,No,ibandronik asit,M05BA06,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543950013,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONYL 70 MG/2800 IU 4 TABLET,"167,57",Yes,No,alendronat sodyum + vitamin d,M05BB03,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514011125,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONYL PLUS 70 MG/5600 IU 4 TABLET,"167,57",Yes,No,alendronat sodyum + vitamin d,M05BB03,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514010845,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BONZOLEN 4 MG / 5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN FLAKON,"1.490,51",Yes,No,zoledronik asit monohidrat,M05BA08,Beyaz Reçete ile satılır.,FARMAKO ECZACILIK A.Ş.,8697943690133,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BOOSTRIX 0,5 ML IM ENJEKSIYON ICIN SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR","837,41",Yes,No,difteri + boğmaca + tetanoz aşı,J07CA,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522967568,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BOOSTRIX POLİO 0,5 ML IM ENJEKSIYON ICIN SUSPANSIYON ICEREN KULLANIMA HAZIR ENJEKTOR","914,20",Yes,No,difteri + boğmaca + tetanoz + polio aşı,J07CA02,Beyaz Reçete ile satılır.,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,8699522967575,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BORACTIB 3,5 MG IV/SC ENJEKSIYONLUK COZELTI ICIN TOZ 1 FLAKON","15.889,10",Yes,No,bortezomib,L01XX32,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844792589,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BORCADE 3,5 MG IV/SC ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ ( 1 FLAKON)","15.889,10",Yes,No,bortezomib,L01XX32,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828790419,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BOREA 160 MG 30 TABLET,"663,95",Yes,No,megesterol asetat,L02AB01,Beyaz Reçete ile satılır.,ONKO İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699650012031,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BORTIREL 3,5 MG IV/SC ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN TOZ","12.526,83",Yes,No,bortezomib,L01XX32,Kisitlanmiş Beyaz Reçete ile satılır.,DEM İLAÇ SAN. VE TİC. A.Ş.,8699769790158,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BOSULIF 100 MG FT (28 TABLET),"10.829,60",Yes,No,bosutinib,L01XE14,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308097446,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BOSULIF 500 MG FT (28 TABLET),"53.707,48",Yes,No,bosutinib,L01XE14,Beyaz Reçete ile satılır.,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,8681308097453,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRADIKANT 30MG / 3ML COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR,"22.286,36",Yes,No,ikatibant,B06AC02,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606526650,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRAFTOVI 75 MG SERT KAPSUL (42 ADET),"64.904,05",Yes,No,enkorafenib,L01EC03,Kisitlanmiş Beyaz Reçete ile satılır.,PIERRE FABRE İLAÇ A.Ş,8699749000055,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRAVEX 200 MG YUMUSAK KAPSUL (20 KAPSUL),"124,66",Yes,No,ibuprofen,M01AE01,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,8680080000545,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRAVEX 200 MG YUMUSAK KAPSUL (20 KAPSUL),"124,66",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRAVEX 400 MG YUMUSAK KAPSUL (30 KAPSUL),"306,31",Yes,No,ibuprofen,M01AE01,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199197662,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRECUR 100 MCG OLCULU DOZLU INHALASYON SUSPANSIYONU (200 DOZ),"103,41",Yes,No,salbutamol -inhalant,R03AC02,Beyaz Reçete ile satılır.,NEUTEC İNHALER İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680741520269,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRECUR 2,5 MG 2,5 ML NEBULIZASYON ICIN INHALASYON COZELTISI (20 FLAKON )","113,62",Yes,No,salbutamol -inhalant,R03AC02,Beyaz Reçete ile satılır.,NEUTEC İNHALER İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680741521181,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRELAX 1,5 MG+66,5 MG/5 ML SURUP (100 ML)","106,97",No,No,terbutalin kombinasyon,R03CC53,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569570295,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BREMON %0,15 GOZ DAMLASI, COZELTI","474,88",Yes,No,brimonidin tartarat,S01EA05,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525619334,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BREQUAL 50/100 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),"638,77",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514550143,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BREQUAL 50/250 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),"544,07",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514550174,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BREQUAL 50/500 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (60 KAPSUL),"935,87",Yes,No,salmeterol + flutikazon,R03AK06,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514550204,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRETICASONE 0,5 MG/2 ML NEBULIZASYON SUSPANSIYONU","109,41",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606527107,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRETICASONE 2 MG/2 ML NEBULIZASYON SUSPANSIYONU,"708,24",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606527114,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BREVIBLOC PREMIKS 10 MG/ML lNFUZYONLUK COZELTI,"3.522,48",Yes,No,esmolol,C07AB09,Beyaz Reçete ile satılır.,BAXTER TURKEY RENAL HİZMETLER ANONİM ŞİRKETİ,8681413880971,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRICANYL 2,5 MG 50 TABLET","76,18",Yes,No,terbutalin -inhalant,R03AC03,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786010406,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRICANYL DUO 1,5 MG/5 ML + 66,5 MG/5 ML SURUP (100 ML)","106,97",Yes,No,terbutalin kombinasyon,R03CC53,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786570214,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIKAVER 1,5 MG/5 ML + 66,5 MG/5 ML SURUP (100 ML)","105,59",Yes,No,terbutalin kombinasyon,R03CC53,Beyaz Reçete ile satılır.,KENTFARMA İLAÇ ANONİM ŞİRKETİ,8681085010553,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIKAVER 1,5 MG/5 ML + 66,5 MG/5 ML SURUP (100 ML)","105,59",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRILINTA 60 MG 56 FILM KAPLI TABLET,"890,05",Yes,No,tikagrelor,B01AC24,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786092785,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRILINTA 90 MG 56 FILM KAPLI TABLET,"981,70",Yes,No,tikagrelor,B01AC24,Beyaz Reçete ile satılır.,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,8699786090286,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRIMICA GENUAIR 340 MCG/12MCG INHALASYON TOZU (60 DOZ),"952,11",Yes,No,aklidinyum bromür + formoterol,R03AL05,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832550023,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIMO-TIM 2 MG + 5 MG / ML STERIL GOZ DAMLASI, COZELTI","171,16",Yes,No,timolol maleat + brimonidin,S01ED51x,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844611880,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIMOGUT %0,15 GOZ DAMLASI, COZELTI (5 ML)","473,80",Yes,No,brimonidin tartarat,S01EA05,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569610304,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIMOLIX %0,15 GOZ DAMLASI- COZELTI","473,80",Yes,No,brimonidin tartarat,S01EA05,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844611811,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRIOP %0,15 GOZ DAMLASI, COZELTI (5 ML)","543,62",No,No,brimonidin tartarat,S01EA05,Beyaz Reçete ile satılır.,WORLD MEDICINE OPHTHALMICS İLAÇLARI LİMİTED ŞİRKETİ,8680030190999,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRITIL % 1 5 ML GOZ DAMLASI,"126,77",No,No,brinzolamid,S01EC04,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199615708,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRITIL-T 10 MG/ML+5 MG/ML GOZ DAMLASI,SUSPANSIYON (5 ML-LIK 1 SISE)","169,76",Yes,No,timolol + brinzolamid,S01ED51,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199615579,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BROKSIN 6,66 MG/5 ML + 100 MG/5 ML 150 ML SURUP","299,68",Yes,Yes,efedrin hcl +,R03CA02,Beyaz Reçete ile satılır.,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,8699772570525,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BROLUST 500 MCG TABLET (30 TABLET),"611,06",Yes,No,roflumilast,R03DX07,Beyaz Reçete ile satılır.,ARDİ FARMA İLAÇ PAZARLAMA TİC. LTD. ŞTİ.,8680698010073,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONCHIPRET SURUP (100 ML),"444,69",Yes,No,kekik yaprağı + sarmaşık yaprağı ekstresi,R05CAxxx1,Reçetesiz ile satılır.,BİONORİCA İLAÇ TİCARET A.Ş.,8680952385749,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONCHITABS FILM KAPLI TABLET(20),"445,25",Yes,No,"soğuk algınlığı, grip tedavisi kombinasyon",R05CAxxx2,Reçetesiz ile satılır.,BİONORİCA İLAÇ TİCARET A.Ş.,8680952380942,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRONCHO-MUNAL 3,5 MG COCUKLAR ICIN KAPSUL (30 KAPSUL)","631,30",Yes,No,liyofilize bakteriyel lizatı,L03AXXX,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514151111,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONCHO-MUNAL 7 MG YETISKINLER ICIN KAPSUL (30 KAPSUL),"871,15",Yes,No,liyofilize bakteriyel lizatı,L03AXXX,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514151128,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONCHOREST 10/5 MG 30 KAPSUL,"282,47",Yes,No,levosetirizin + montelukast,R03DC03a,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699566155600,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,"BRONCHOREST 4MG/2,5MG CIGNEME TABLETI (30 ADET)","581,41",Yes,No,levosetirizin + psödoefedrin,R01BA02x2,Beyaz Reçete ile satılır.,SANTA FARMA İLAÇ SAN. A.Ş.,8699527080156,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONKOLIN 200 MG DEGISTIRILMIS SALIMLI TABLET,"104,31",Yes,No,teofilin,R03DA04,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587033802,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONKOLIN 300 MG DEGISTIRILMIS SALIMLI TABLET (50 TABLET),"170,43",Yes,No,teofilin,R03DA04,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587031341,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONOLAC 30 MG/5 ML SURUP (200ML),"282,83",Yes,No,ambroksol hcl,R05CB06,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199571516,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONPAX 900 MG 20 EFERVESAN TABLET,"242,04",Yes,No,asetilsistein,R05CB01,Beyaz Reçete ile satılır.,NUVOMED İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8699976020451,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRONTIO 18 MCG INHALASYON ICIN TOZ ICEREN KAPSUL (30 KAPSUL),"412,54",Yes,No,tiotropium bromür monohidrat,R03BB04,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525550033,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRUFEN 400 MG 20 FILM TABLET,"97,82",Yes,No,ibuprofen,M01AE01,Beyaz Reçete ile satılır.,ABBOTT LABORATUARLARI İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ,8699548094408,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRUFEN 600 MG 20 FİLM TABLET,"113,62",Yes,No,ibuprofen,M01AE01,Beyaz Reçete ile satılır.,ABBOTT LABORATUARLARI İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ,8699548093159,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
B,BRUFEN COLD&FLU 200 MG/30 MG 30 FILM KAPLI TABLET (30 FILM KAPLI TABLET),"171,19",Yes,No,psödoefedrin kombinasyon,R01BA52,Beyaz Reçete ile satılır.,LİVA İLAÇ PAZARLAMA SAN. VE TİC. A.Ş.,8680859090128,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
